"locale","kind","key"
"zh","missing","translation.marketing.features.platforms.title"
"zh","missing","translation.marketing.features.platforms.desc"
"zh","missing","translation.marketing.features.viral.title"
"zh","missing","translation.marketing.features.viral.desc"
"zh","missing","translation.marketing.features.hooks.title"
"zh","missing","translation.marketing.features.hooks.desc"
"zh","missing","translation.marketing.features.carousel.title"
"zh","missing","translation.marketing.features.carousel.desc"
"zh","missing","translation.marketing.features.repurpose.title"
"zh","missing","translation.marketing.features.repurpose.desc"
"zh","missing","translation.marketing.features.style.title"
"zh","missing","translation.marketing.features.style.desc"
"zh","missing","translation.marketing.features.images.title"
"zh","missing","translation.marketing.features.images.desc"
"zh","missing","translation.marketing.howItWorks.badge"
"zh","missing","translation.marketing.howItWorks.title"
"zh","missing","translation.marketing.howItWorks.subtitle"
"zh","missing","translation.marketing.howItWorks.step1.title"
"zh","missing","translation.marketing.howItWorks.step1.desc"
"zh","missing","translation.marketing.howItWorks.step2.title"
"zh","missing","translation.marketing.howItWorks.step2.desc"
"zh","missing","translation.marketing.howItWorks.step3.title"
"zh","missing","translation.marketing.howItWorks.step3.desc"
"zh","missing","translation.marketing.platforms.linkedin.desc"
"zh","missing","translation.marketing.platforms.twitter.desc"
"zh","missing","translation.marketing.platforms.instagram.desc"
"zh","missing","translation.marketing.platforms.facebook.desc"
"zh","missing","translation.marketing.platforms.tiktok.desc"
"zh","missing","translation.marketing.platforms.pinterest.desc"
"zh","missing","translation.marketing.platformShowcase.title"
"zh","missing","translation.marketing.platformShowcase.subtitle"
"zh","missing","translation.marketing.pricing.title"
"zh","missing","translation.marketing.pricing.subtitle"
"zh","missing","translation.marketing.pricing.month"
"zh","missing","translation.marketing.pricing.popular"
"zh","missing","translation.marketing.pricing.viewFull"
"zh","missing","translation.marketing.pricing.free.name"
"zh","missing","translation.marketing.pricing.free.f1"
"zh","missing","translation.marketing.pricing.free.f2"
"zh","missing","translation.marketing.pricing.free.f3"
"zh","missing","translation.marketing.pricing.free.f4"
"zh","missing","translation.marketing.pricing.free.cta"
"zh","missing","translation.marketing.pricing.pro.name"
"zh","missing","translation.marketing.pricing.pro.f1"
"zh","missing","translation.marketing.pricing.pro.f2"
"zh","missing","translation.marketing.pricing.pro.f3"
"zh","missing","translation.marketing.pricing.pro.f4"
"zh","missing","translation.marketing.pricing.pro.cta"
"zh","missing","translation.marketing.pricing.business.name"
"zh","missing","translation.marketing.pricing.business.f1"
"zh","missing","translation.marketing.pricing.business.f2"
"zh","missing","translation.marketing.pricing.business.f3"
"zh","missing","translation.marketing.pricing.business.f4"
"zh","missing","translation.marketing.pricing.business.cta"
"zh","missing","translation.marketing.testimonials.title"
"zh","missing","translation.marketing.testimonials.subtitle"
"zh","missing","translation.marketing.testimonials.t1.quote"
"zh","missing","translation.marketing.testimonials.t1.role"
"zh","missing","translation.marketing.testimonials.t2.quote"
"zh","missing","translation.marketing.testimonials.t2.role"
"zh","missing","translation.marketing.testimonials.t3.quote"
"zh","missing","translation.marketing.testimonials.t3.role"
"zh","missing","translation.marketing.faqPreview.title"
"zh","missing","translation.marketing.faqPreview.q1"
"zh","missing","translation.marketing.faqPreview.a1"
"zh","missing","translation.marketing.faqPreview.q2"
"zh","missing","translation.marketing.faqPreview.a2"
"zh","missing","translation.marketing.faqPreview.q3"
"zh","missing","translation.marketing.faqPreview.a3"
"zh","missing","translation.marketing.faqPreview.q4"
"zh","missing","translation.marketing.faqPreview.a4"
"zh","missing","translation.marketing.faqPreview.viewAll"
"zh","missing","translation.marketing.finalCta.badge"
"zh","missing","translation.marketing.finalCta.title"
"zh","missing","translation.marketing.finalCta.subtitle"
"zh","missing","translation.marketing.finalCta.cta"
"zh","missing","translation.marketing.finalCta.note"
"zh","missing","translation.marketing.footer.product"
"zh","missing","translation.marketing.footer.features"
"zh","missing","translation.marketing.footer.pricing"
"zh","missing","translation.marketing.footer.faq"
"zh","missing","translation.marketing.footer.changelog"
"zh","missing","translation.marketing.footer.roadmap"
"zh","missing","translation.marketing.footer.tools"
"zh","missing","translation.marketing.footer.viralLibrary"
"zh","missing","translation.marketing.footer.hookGenerator"
"zh","missing","translation.marketing.footer.carouselCreator"
"zh","missing","translation.marketing.footer.repurposer"
"zh","missing","translation.marketing.footer.imageGen"
"zh","missing","translation.marketing.footer.company"
"zh","missing","translation.marketing.footer.about"
"zh","missing","translation.marketing.footer.blog"
"zh","missing","translation.marketing.footer.contact"
"zh","missing","translation.marketing.footer.careers"
"zh","missing","translation.marketing.footer.legal"
"zh","missing","translation.marketing.footer.privacy"
"zh","missing","translation.marketing.footer.terms"
"zh","missing","translation.marketing.footer.cookies"
"zh","missing","translation.marketing.footer.gdpr"
"zh","missing","translation.marketing.footer.newsletterTitle"
"zh","missing","translation.marketing.footer.newsletterDesc"
"zh","missing","translation.marketing.footer.emailPlaceholder"
"zh","missing","translation.marketing.footer.subscribe"
"zh","missing","translation.marketing.footer.subscribed"
"zh","missing","translation.marketing.footer.madeWithAI"
"zh","missing","translation.marketing.footer.madeWith"
"zh","missing","translation.marketing.footer.andAI"
"zh","missing","translation.pricing.badge"
"zh","missing","translation.pricing.title"
"zh","missing","translation.pricing.subtitle"
"zh","missing","translation.pricing.monthly"
"zh","missing","translation.pricing.yearly"
"zh","missing","translation.pricing.save20"
"zh","missing","translation.pricing.perMonth"
"zh","missing","translation.pricing.youSave"
"zh","missing","translation.pricing.year"
"zh","missing","translation.pricing.mostPopular"
"zh","missing","translation.pricing.includes"
"zh","missing","translation.pricing.free.name"
"zh","missing","translation.pricing.free.desc"
"zh","missing","translation.pricing.free.cta"
"zh","missing","translation.pricing.free.f1"
"zh","missing","translation.pricing.free.f2"
"zh","missing","translation.pricing.free.f3"
"zh","missing","translation.pricing.free.f4"
"zh","missing","translation.pricing.free.f5"
"zh","missing","translation.pricing.free.f6"
"zh","missing","translation.pricing.free.f7"
"zh","missing","translation.pricing.free.f8"
"zh","missing","translation.pricing.free.f9"
"zh","missing","translation.pricing.free.f10"
"zh","missing","translation.pricing.free.f11"
"zh","missing","translation.pricing.free.f12"
"zh","missing","translation.pricing.pro.name"
"zh","missing","translation.pricing.pro.desc"
"zh","missing","translation.pricing.pro.cta"
"zh","missing","translation.pricing.pro.f1"
"zh","missing","translation.pricing.pro.f2"
"zh","missing","translation.pricing.pro.f3"
"zh","missing","translation.pricing.pro.f4"
"zh","missing","translation.pricing.pro.f5"
"zh","missing","translation.pricing.pro.f6"
"zh","missing","translation.pricing.pro.f7"
"zh","missing","translation.pricing.pro.f8"
"zh","missing","translation.pricing.pro.f9"
"zh","missing","translation.pricing.pro.f10"
"zh","missing","translation.pricing.pro.f11"
"zh","missing","translation.pricing.pro.f12"
"zh","missing","translation.pricing.pro.f13"
"zh","missing","translation.pricing.pro.f14"
"zh","missing","translation.pricing.pro.f15"
"zh","missing","translation.pricing.business.name"
"zh","missing","translation.pricing.business.desc"
"zh","missing","translation.pricing.business.cta"
"zh","missing","translation.pricing.business.f1"
"zh","missing","translation.pricing.business.f2"
"zh","missing","translation.pricing.business.f3"
"zh","missing","translation.pricing.business.f4"
"zh","missing","translation.pricing.business.f5"
"zh","missing","translation.pricing.business.f6"
"zh","missing","translation.pricing.business.f7"
"zh","missing","translation.pricing.business.f8"
"zh","missing","translation.pricing.business.f9"
"zh","missing","translation.pricing.business.f10"
"zh","missing","translation.pricing.business.f11"
"zh","missing","translation.pricing.guarantee.title"
"zh","missing","translation.pricing.guarantee.desc"
"zh","missing","translation.pricing.faqTitle"
"zh","missing","translation.pricing.faqSubtitle"
"zh","missing","translation.pricing.faq.q1"
"zh","missing","translation.pricing.faq.a1"
"zh","missing","translation.pricing.faq.q2"
"zh","missing","translation.pricing.faq.a2"
"zh","missing","translation.pricing.faq.q3"
"zh","missing","translation.pricing.faq.a3"
"zh","missing","translation.pricing.faq.q4"
"zh","missing","translation.pricing.faq.a4"
"zh","missing","translation.pricing.faq.q5"
"zh","missing","translation.pricing.faq.a5"
"zh","missing","translation.pricing.faq.q6"
"zh","missing","translation.pricing.faq.a6"
"zh","missing","translation.pricing.ctaBadge"
"zh","missing","translation.pricing.ctaTitle"
"zh","missing","translation.pricing.ctaSubtitle"
"zh","missing","translation.pricing.ctaButton"
"zh","missing","translation.features.badge"
"zh","missing","translation.features.title"
"zh","missing","translation.features.titleHighlight"
"zh","missing","translation.features.subtitle"
"zh","missing","translation.features.ctaBadge"
"zh","missing","translation.features.ctaTitle"
"zh","missing","translation.features.ctaSubtitle"
"zh","missing","translation.features.ctaButton"
"zh","missing","translation.features.ctaPricing"
"zh","missing","translation.features.category.contentGen"
"zh","missing","translation.features.category.contentGenDesc"
"zh","missing","translation.features.category.platformMgmt"
"zh","missing","translation.features.category.platformMgmtDesc"
"zh","missing","translation.features.category.inspiration"
"zh","missing","translation.features.category.inspirationDesc"
"zh","missing","translation.features.category.advanced"
"zh","missing","translation.features.category.advancedDesc"
"zh","missing","translation.features.category.organization"
"zh","missing","translation.features.category.organizationDesc"
"zh","missing","translation.features.multiAI.title"
"zh","missing","translation.features.multiAI.desc"
"zh","missing","translation.features.multiAI.b1"
"zh","missing","translation.features.multiAI.b2"
"zh","missing","translation.features.multiAI.b3"
"zh","missing","translation.features.multiAI.b4"
"zh","missing","translation.features.tones.title"
"zh","missing","translation.features.tones.desc"
"zh","missing","translation.features.tones.b1"
"zh","missing","translation.features.tones.b2"
"zh","missing","translation.features.tones.b3"
"zh","missing","translation.features.tones.b4"
